cliente_id,mes,asignados,vistos,aceptados,completados
859755.0,2023-07,3,0,0,0
859755.0,2023-08,3,3,3,1
859755.0,2023-09,2,2,2,1
859755.0,2023-10,2,0,0,0
860157.0,2022-08,1,0,0,0
860157.0,2022-10,1,0,0,0
860157.0,2022-11,3,0,0,0
860157.0,2022-12,1,0,0,0
860157.0,2023-01,1,0,0,0
860157.0,2023-02,2,0,0,0
860157.0,2023-04,2,0,0,0
860157.0,2023-05,1,0,0,0
860157.0,2023-06,1,0,0,0
860157.0,2023-07,1,0,0,0
860157.0,2023-09,1,0,0,0
860157.0,2023-10,2,2,2,1
860697.0,2022-08,1,0,0,0
860697.0,2022-10,1,0,0,0
860697.0,2023-03,1,1,1,0
860697.0,2023-04,2,0,0,0
860697.0,2023-06,1,0,0,0
860697.0,2023-07,1,0,0,0
860723.0,2022-08,1,1,1,0
860723.0,2022-10,1,0,0,0
860723.0,2022-11,3,0,0,0
860723.0,2022-12,1,1,1,0
860723.0,2023-01,1,1,1,0
860723.0,2023-02,2,1,0,0
860723.0,2023-03,1,0,0,0
860723.0,2023-04,2,0,0,0
860723.0,2023-05,1,1,1,0
860723.0,2023-06,1,0,0,0
860723.0,2023-07,1,0,0,0
860723.0,2023-08,1,0,0,0
860723.0,2023-09,1,0,0,0
860723.0,2023-10,1,0,0,0
860739.0,2022-08,1,1,1,0
860739.0,2022-09,1,1,1,0
860739.0,2022-10,1,0,0,0
860739.0,2022-11,3,0,0,0
860739.0,2023-01,1,1,1,1
860739.0,2023-02,1,0,0,0
860739.0,2023-04,2,1,1,0
860739.0,2023-05,1,0,0,0
860739.0,2023-06,5,4,4,0
860739.0,2023-07,3,0,0,0
860739.0,2023-08,3,3,3,1
860739.0,2023-09,2,1,1,0
860739.0,2023-10,2,0,0,0
860743.0,2022-08,1,1,1,0
860743.0,2022-09,1,1,1,0
860743.0,2022-10,1,0,0,0
860743.0,2022-11,3,0,0,0
860743.0,2022-12,1,0,0,0
860743.0,2023-01,1,0,0,0
860743.0,2023-02,2,0,0,0
860743.0,2023-03,1,0,0,0
860743.0,2023-04,1,1,1,0
860743.0,2023-05,1,0,0,0
860743.0,2023-06,1,0,0,0
860743.0,2023-07,1,0,0,0
860743.0,2023-08,1,0,0,0
860743.0,2023-09,1,1,1,0
860743.0,2023-10,2,0,0,0
860903.0,2022-08,1,1,1,0
860903.0,2022-09,1,1,1,0
860903.0,2022-10,1,1,1,1
860903.0,2022-11,2,1,1,0
860903.0,2022-12,1,1,1,0
860903.0,2023-01,1,1,1,1
860903.0,2023-03,1,1,1,0
860903.0,2023-04,2,2,2,0
860903.0,2023-05,1,1,1,0
860903.0,2023-06,3,3,3,0
860903.0,2023-07,3,2,2,0
860903.0,2023-08,3,0,0,0
860903.0,2023-09,1,1,1,1
860903.0,2023-10,1,1,1,0
860905.0,2022-12,1,0,0,0
860905.0,2023-02,2,0,0,0
860949.0,2022-10,1,0,0,0
860949.0,2022-11,3,0,0,0
860949.0,2022-12,1,0,0,0
860949.0,2023-03,1,1,1,0
860949.0,2023-04,2,0,0,0
860949.0,2023-06,1,0,0,0
860949.0,2023-07,1,0,0,0
860949.0,2023-10,1,0,0,0
860981.0,2022-08,1,1,1,0
860981.0,2022-09,1,1,1,0
860981.0,2022-11,3,1,1,0
860981.0,2022-12,1,0,0,0
860981.0,2023-01,1,0,0,0
860981.0,2023-02,2,1,1,0
860981.0,2023-03,1,1,1,0
860981.0,2023-04,2,0,0,0
860981.0,2023-05,1,1,1,0
860981.0,2023-06,3,2,2,0
860981.0,2023-07,3,0,0,0
860981.0,2023-08,1,0,0,0
860981.0,2023-09,1,1,1,1
860981.0,2023-10,1,0,0,0
861377.0,2022-08,1,0,0,0
861377.0,2022-09,1,0,0,0
861377.0,2022-11,3,0,0,0
861377.0,2022-12,1,0,0,0
861377.0,2023-04,2,0,0,0
861377.0,2023-05,1,0,0,0
861377.0,2023-06,3,0,0,0
861377.0,2023-07,3,3,3,1
861377.0,2023-08,3,1,1,1
861377.0,2023-09,2,0,0,0
861377.0,2023-10,2,0,0,0
861615.0,2023-02,2,0,0,0
861615.0,2023-03,1,0,0,0
861957.0,2022-08,1,1,1,1
861957.0,2022-11,3,0,0,0
861957.0,2022-12,1,0,0,0
861957.0,2023-01,1,0,0,0
861957.0,2023-02,2,0,0,0
861957.0,2023-03,1,1,1,0
861957.0,2023-04,2,1,1,0
861957.0,2023-05,1,1,1,0
861957.0,2023-06,3,3,3,2
861957.0,2023-07,3,3,3,0
861957.0,2023-08,3,3,3,1
861957.0,2023-09,2,1,1,0
861957.0,2023-10,2,1,1,0
862211.0,2022-08,1,1,0,0
862211.0,2022-10,1,1,1,1
862211.0,2022-11,2,1,1,1
862211.0,2023-01,1,1,1,1
862211.0,2023-02,1,1,1,0
862211.0,2023-03,1,1,1,0
862211.0,2023-04,2,2,2,1
862211.0,2023-05,2,1,1,0
862211.0,2023-06,3,3,3,2
862211.0,2023-07,3,2,2,0
862211.0,2023-08,3,3,3,0
862211.0,2023-09,2,2,2,0
862211.0,2023-10,2,2,2,1
862451.0,2022-08,1,1,1,0
862451.0,2022-10,1,0,0,0
862451.0,2022-11,3,0,0,0
862451.0,2022-12,1,0,0,0
862451.0,2023-01,1,1,1,0
862451.0,2023-02,1,1,1,0
862451.0,2023-03,1,1,1,0
862451.0,2023-04,2,0,0,0
862451.0,2023-05,1,1,1,0
862451.0,2023-06,3,2,2,1
862451.0,2023-07,3,3,3,0
862451.0,2023-08,3,0,0,0
862451.0,2023-09,2,2,2,0
862451.0,2023-10,2,2,2,0
862463.0,2022-08,1,0,0,0
862463.0,2022-11,2,0,0,0
862463.0,2023-02,1,0,0,0
862463.0,2023-03,1,1,1,0
862463.0,2023-04,2,0,0,0
862463.0,2023-05,1,0,0,0
862463.0,2023-06,1,0,0,0
862463.0,2023-07,1,0,0,0
862463.0,2023-09,1,0,0,0
862463.0,2023-10,1,0,0,0
862747.0,2022-08,1,0,0,0
862747.0,2022-09,1,0,0,0
862747.0,2022-10,1,0,0,0
862747.0,2022-11,3,0,0,0
862747.0,2022-12,1,1,1,0
862747.0,2023-01,1,0,0,0
862747.0,2023-02,2,0,0,0
862747.0,2023-04,2,0,0,0
862747.0,2023-06,1,1,1,0
862747.0,2023-07,3,3,3,0
862747.0,2023-08,1,1,1,0
862747.0,2023-09,1,0,0,0
862747.0,2023-10,1,0,0,0
862847.0,2022-08,1,1,1,0
862847.0,2022-10,1,1,1,0
862847.0,2022-11,3,0,0,0
862847.0,2022-12,1,1,1,0
862847.0,2023-01,1,1,1,0
862847.0,2023-02,1,1,1,0
862847.0,2023-04,1,1,1,1
862847.0,2023-05,2,1,1,1
862847.0,2023-06,3,3,3,3
862847.0,2023-07,3,2,2,1
862847.0,2023-08,3,3,3,2
862847.0,2023-09,2,2,2,1
862847.0,2023-10,2,2,2,0
863117.0,2022-08,1,1,0,0
863117.0,2022-09,1,1,0,0
863117.0,2022-10,1,0,0,0
863117.0,2022-11,3,0,0,0
863117.0,2022-12,1,1,1,0
863117.0,2023-01,1,0,0,0
863117.0,2023-02,2,0,0,0
863117.0,2023-03,1,1,1,0
863117.0,2023-04,2,2,2,0
863117.0,2023-05,1,0,0,0
863117.0,2023-06,3,3,3,1
863117.0,2023-07,3,3,3,1
863117.0,2023-08,3,0,0,0
863117.0,2023-09,1,0,0,0
863117.0,2023-10,1,0,0,0
864177.0,2022-08,1,1,1,0
864177.0,2022-10,1,0,0,0
864177.0,2022-11,3,0,0,0
864177.0,2022-12,1,0,0,0
864177.0,2023-01,1,1,1,1
864177.0,2023-03,1,1,1,0
864177.0,2023-04,2,0,0,0
864177.0,2023-05,1,0,0,0
864177.0,2023-06,3,1,1,1
864177.0,2023-07,3,0,0,0
864177.0,2023-08,1,0,0,0
864177.0,2023-09,1,1,1,0
864177.0,2023-10,1,0,0,0
864281.0,2022-08,1,1,1,1
864281.0,2022-10,1,1,0,0
864281.0,2022-11,3,0,0,0
864281.0,2023-01,1,0,0,0
864281.0,2023-02,2,0,0,0
864281.0,2023-03,1,0,0,0
864281.0,2023-04,2,2,2,0
864281.0,2023-05,1,0,0,0
864281.0,2023-06,1,0,0,0
864281.0,2023-07,1,1,1,1
864281.0,2023-08,1,1,1,1
864281.0,2023-09,2,1,0,0
864281.0,2023-10,2,2,2,0
864285.0,2022-08,1,1,1,1
864285.0,2022-10,1,1,1,0
864285.0,2022-11,3,0,0,0
864285.0,2022-12,2,2,2,1
864285.0,2023-02,2,2,2,0
864285.0,2023-03,1,1,1,0
864285.0,2023-04,1,1,1,1
864285.0,2023-05,1,1,1,0
864285.0,2023-06,4,0,0,0
864285.0,2023-07,3,3,3,1
864285.0,2023-08,3,2,2,1
864285.0,2023-09,2,1,1,0
864285.0,2023-10,2,2,2,1
864291.0,2022-08,1,0,1,0
864291.0,2022-10,1,0,0,0
864291.0,2022-11,3,1,1,0
864291.0,2023-01,1,0,0,0
864291.0,2023-02,2,2,2,0
864291.0,2023-03,1,1,1,0
864291.0,2023-04,1,0,0,0
864291.0,2023-05,1,1,1,0
864291.0,2023-06,3,3,3,2
864291.0,2023-07,3,2,2,2
864291.0,2023-08,3,3,3,2
864291.0,2023-09,2,2,2,2
864291.0,2023-10,2,2,2,2
864659.0,2022-08,1,0,0,0
864659.0,2022-09,1,0,0,0
864659.0,2022-10,1,0,0,0
864659.0,2022-11,3,0,0,0
864659.0,2022-12,1,0,0,0
864659.0,2023-01,1,0,0,0
864659.0,2023-02,2,0,0,0
864659.0,2023-03,1,0,0,0
864659.0,2023-04,2,0,0,0
864659.0,2023-10,1,0,0,0
864829.0,2022-08,1,1,1,1
864829.0,2022-10,1,1,1,0
864829.0,2022-11,3,0,0,0
864829.0,2022-12,1,1,1,0
864829.0,2023-01,1,0,0,0
864829.0,2023-02,1,0,0,0
864829.0,2023-03,1,1,1,0
864829.0,2023-04,2,0,0,0
864829.0,2023-05,1,0,0,0
864829.0,2023-06,1,1,1,1
864829.0,2023-07,1,1,1,1
864829.0,2023-08,3,3,3,1
864829.0,2023-09,2,2,2,1
864829.0,2023-10,2,0,0,0
864831.0,2022-08,1,1,1,0
864831.0,2022-09,1,1,1,0
864831.0,2022-10,1,1,1,0
864831.0,2022-11,3,1,1,0
864831.0,2022-12,1,0,0,0
864831.0,2023-01,1,0,0,0
864831.0,2023-02,2,0,0,0
864831.0,2023-03,1,1,1,0
864831.0,2023-04,2,1,1,0
864831.0,2023-05,1,1,1,0
864831.0,2023-06,3,2,2,0
864831.0,2023-07,3,3,3,0
864831.0,2023-08,3,3,3,0
864831.0,2023-09,1,1,1,1
864831.0,2023-10,1,1,1,0
865097.0,2022-08,1,0,0,0
865097.0,2022-09,1,1,0,0
865097.0,2022-10,1,0,0,0
865097.0,2022-11,3,0,0,0
865097.0,2022-12,1,0,0,0
865097.0,2023-01,1,1,1,1
865097.0,2023-02,1,1,1,0
865097.0,2023-04,2,0,0,0
865097.0,2023-05,1,0,0,0
865097.0,2023-06,1,1,1,1
865097.0,2023-07,1,0,0,0
865097.0,2023-08,1,1,1,0
865097.0,2023-09,1,0,0,0
865097.0,2023-10,1,0,0,0
865697.0,2022-08,1,1,1,0
865697.0,2022-09,1,1,0,0
865697.0,2022-10,1,1,1,0
865697.0,2022-11,3,0,0,0
865697.0,2022-12,1,1,1,0
865697.0,2023-01,1,1,1,0
865697.0,2023-02,2,2,2,0
865697.0,2023-03,1,0,0,0
865697.0,2023-04,2,0,0,0
865697.0,2023-05,1,1,1,0
865697.0,2023-06,4,4,4,2
865697.0,2023-07,3,2,0,0
865697.0,2023-08,3,3,3,1
865697.0,2023-09,2,0,0,0
865697.0,2023-10,2,2,2,1
866071.0,2022-08,1,1,1,1
866071.0,2022-10,1,1,1,0
866071.0,2022-11,3,0,0,0
866071.0,2023-01,1,1,1,0
866071.0,2023-02,2,2,2,0
866071.0,2023-04,1,1,1,1
866071.0,2023-05,2,2,2,0
866071.0,2023-06,3,3,3,1
866071.0,2023-07,3,3,3,0
866071.0,2023-08,3,3,3,0
866071.0,2023-09,2,2,2,0
866071.0,2023-10,2,0,0,0
866225.0,2022-08,1,1,1,0
866225.0,2022-10,1,0,0,0
866225.0,2022-11,2,1,1,0
866225.0,2022-12,1,1,1,1
866225.0,2023-02,2,2,2,1
866225.0,2023-04,1,1,1,0
866225.0,2023-05,2,2,2,0
866225.0,2023-06,3,3,3,0
866225.0,2023-07,3,2,2,1
866225.0,2023-08,3,3,3,1
866225.0,2023-09,2,2,2,1
866225.0,2023-10,3,3,3,1
866327.0,2022-08,1,0,0,0
866327.0,2022-09,1,0,0,0
866327.0,2022-11,3,0,0,0
866327.0,2022-12,1,0,0,0
866327.0,2023-02,2,1,0,0
866327.0,2023-04,2,0,0,0
866327.0,2023-05,1,0,0,0
866327.0,2023-06,3,0,0,0
866327.0,2023-07,1,0,0,0
866327.0,2023-08,3,3,3,1
866327.0,2023-09,1,1,1,0
866327.0,2023-10,1,0,0,0
867231.0,2022-08,1,1,0,0
867231.0,2022-09,1,0,0,0
867231.0,2022-10,1,1,1,0
867231.0,2022-11,2,0,0,0
867231.0,2022-12,1,1,1,1
867231.0,2023-02,2,2,2,0
867231.0,2023-03,1,0,0,0
867231.0,2023-04,2,2,2,0
867231.0,2023-05,2,2,2,1
867231.0,2023-06,3,2,2,0
867231.0,2023-07,3,3,3,2
867231.0,2023-08,3,3,3,1
867231.0,2023-09,2,2,2,1
867231.0,2023-10,2,2,2,1
867583.0,2022-08,1,1,0,0
867583.0,2022-10,1,1,1,0
867583.0,2022-11,3,0,0,0
867583.0,2022-12,1,1,1,0
867583.0,2023-01,1,0,0,0
867583.0,2023-02,2,0,0,0
867583.0,2023-03,1,0,0,0
867583.0,2023-04,2,0,0,0
867583.0,2023-05,1,0,0,0
867583.0,2023-06,3,0,0,0
867583.0,2023-07,1,0,0,0
867583.0,2023-08,1,1,1,0
867583.0,2023-09,1,0,0,0
867583.0,2023-10,2,2,2,0
868171.0,2022-08,1,0,0,0
868171.0,2022-09,1,0,0,0
868171.0,2022-11,2,0,0,0
868171.0,2022-12,1,0,0,0
868171.0,2023-01,1,1,1,1
868171.0,2023-03,1,1,1,0
868171.0,2023-04,1,1,1,1
868171.0,2023-05,2,2,2,0
868171.0,2023-06,3,0,0,0
868171.0,2023-07,1,1,1,0
868171.0,2023-08,3,3,3,2
868171.0,2023-09,2,2,2,1
868171.0,2023-10,2,2,2,0
868233.0,2022-08,1,1,0,0
868233.0,2022-09,1,1,1,0
868233.0,2022-10,1,0,0,0
868233.0,2022-11,3,1,0,0
868233.0,2022-12,1,0,0,0
868233.0,2023-01,1,0,0,0
868233.0,2023-02,2,2,1,0
868233.0,2023-04,2,0,0,0
868233.0,2023-05,1,0,0,0
868233.0,2023-06,4,0,0,0
868233.0,2023-07,3,0,0,0
868233.0,2023-09,1,0,0,0
868233.0,2023-10,1,0,0,0
868919.0,2022-08,1,0,0,0
868919.0,2022-09,1,0,0,0
868919.0,2022-10,1,0,0,0
868919.0,2022-11,3,0,0,0
868919.0,2022-12,1,0,0,0
868919.0,2023-01,1,0,0,0
868919.0,2023-02,2,2,2,0
868919.0,2023-03,1,0,0,0
868919.0,2023-04,1,0,0,0
868919.0,2023-05,1,1,1,0
868919.0,2023-06,1,1,1,0
868919.0,2023-07,3,3,3,1
868919.0,2023-08,3,3,3,0
868919.0,2023-09,2,2,2,1
868919.0,2023-10,2,2,2,0
868935.0,2022-08,1,0,0,0
868935.0,2022-09,1,0,0,0
868935.0,2022-10,1,1,1,0
868935.0,2022-11,2,0,0,0
868935.0,2022-12,1,1,1,0
868935.0,2023-01,1,0,0,0
868935.0,2023-02,2,0,0,0
868935.0,2023-03,1,0,0,0
868935.0,2023-04,2,0,0,0
868935.0,2023-06,1,0,0,0
868935.0,2023-07,1,0,0,0
869105.0,2022-08,1,1,1,0
869105.0,2022-09,1,1,1,0
869105.0,2022-10,1,0,0,0
869105.0,2022-11,3,0,0,0
869105.0,2022-12,1,1,1,0
869105.0,2023-01,1,1,1,0
869105.0,2023-02,2,0,0,0
869105.0,2023-03,1,1,1,0
869105.0,2023-04,2,2,2,0
869105.0,2023-05,2,2,2,0
869105.0,2023-06,3,0,0,0
869105.0,2023-07,1,1,1,0
869105.0,2023-08,3,3,3,2
869105.0,2023-09,2,2,2,1
869105.0,2023-10,2,1,1,0
869107.0,2022-08,1,1,1,0
869107.0,2022-10,1,0,0,0
869107.0,2022-11,2,0,0,0
869107.0,2022-12,1,1,1,0
869107.0,2023-01,1,0,0,0
869107.0,2023-02,2,0,0,0
869107.0,2023-03,1,0,0,0
869107.0,2023-04,2,0,0,0
869107.0,2023-05,1,0,0,0
869107.0,2023-06,1,1,1,0
869107.0,2023-07,3,2,2,0
869107.0,2023-08,3,0,0,0
869107.0,2023-09,1,1,1,1
869107.0,2023-10,2,0,0,0
869109.0,2022-08,1,0,0,0
869109.0,2022-10,1,0,0,0
869109.0,2022-11,3,0,0,0
869109.0,2022-12,1,1,1,0
869109.0,2023-01,1,1,0,0
869109.0,2023-02,2,1,0,0
869109.0,2023-04,2,0,0,0
869109.0,2023-05,1,1,1,0
869109.0,2023-06,1,1,1,1
869109.0,2023-07,3,3,3,1
869109.0,2023-08,3,3,3,0
869109.0,2023-09,2,2,2,0
869109.0,2023-10,2,2,2,0
869547.0,2022-08,1,0,0,0
869547.0,2022-10,1,1,1,0
869547.0,2022-11,3,0,0,0
869547.0,2022-12,1,0,0,0
869547.0,2023-01,1,0,0,0
869547.0,2023-02,2,0,0,0
869547.0,2023-03,1,0,0,0
869547.0,2023-04,2,2,2,2
869547.0,2023-05,2,2,2,0
869547.0,2023-06,4,4,3,2
869547.0,2023-07,3,3,2,0
869547.0,2023-08,3,0,0,0
869547.0,2023-09,1,1,1,0
869547.0,2023-10,1,0,0,0
869871.0,2022-08,1,1,1,1
869871.0,2022-10,1,0,0,0
869871.0,2022-11,3,1,1,0
869871.0,2022-12,1,0,0,0
869871.0,2023-02,2,2,2,1
869871.0,2023-03,1,1,1,0
869871.0,2023-04,2,1,1,0
869871.0,2023-05,2,2,2,0
869871.0,2023-06,3,3,3,2
869871.0,2023-07,3,2,2,2
869871.0,2023-08,3,3,3,0
869871.0,2023-09,1,1,1,1
869871.0,2023-10,2,1,1,0
869895.0,2022-08,1,0,0,0
869895.0,2022-09,1,0,0,0
869895.0,2022-10,1,0,0,0
869895.0,2022-11,3,0,0,0
869895.0,2022-12,1,0,0,0
869895.0,2023-01,1,1,0,0
869895.0,2023-02,2,0,0,0
869895.0,2023-03,1,0,0,0
869895.0,2023-04,2,0,0,0
869933.0,2022-08,1,1,1,1
869933.0,2022-10,1,1,1,1
869933.0,2022-11,2,1,1,0
869933.0,2022-12,1,1,1,0
869933.0,2023-04,1,1,1,1
869933.0,2023-05,1,1,1,1
869933.0,2023-06,3,3,3,3
869933.0,2023-07,3,3,3,3
869933.0,2023-08,3,2,2,1
869933.0,2023-09,2,2,2,1
869933.0,2023-10,2,2,2,0
870183.0,2022-08,1,0,0,0
870183.0,2022-09,1,0,0,0
870183.0,2022-10,1,0,0,0
870183.0,2022-11,3,0,0,0
870183.0,2022-12,1,1,1,0
870183.0,2023-01,1,0,0,0
870183.0,2023-02,2,0,0,0
870183.0,2023-03,1,0,0,0
870183.0,2023-04,2,2,2,0
870183.0,2023-05,1,1,0,0
870183.0,2023-06,3,0,0,0
870183.0,2023-07,1,0,0,0
870183.0,2023-08,1,0,0,0
870183.0,2023-09,1,0,0,0
870183.0,2023-10,1,0,0,0
870307.0,2022-08,1,1,0,0
870307.0,2022-11,3,0,0,0
870307.0,2022-12,1,1,1,0
870307.0,2023-01,1,1,1,0
870307.0,2023-02,2,2,2,2
870307.0,2023-04,1,1,1,1
870307.0,2023-05,1,1,1,0
870307.0,2023-06,4,3,3,1
870307.0,2023-07,3,2,2,2
870307.0,2023-08,3,2,2,1
870307.0,2023-09,2,2,2,2
870307.0,2023-10,2,2,2,1
870379.0,2022-08,1,1,1,0
870379.0,2022-11,3,2,2,0
870379.0,2022-12,1,1,1,0
870379.0,2023-01,1,1,1,0
870379.0,2023-02,2,2,2,0
870379.0,2023-03,1,1,1,0
870379.0,2023-04,2,0,0,0
870379.0,2023-05,1,1,1,0
870379.0,2023-06,3,3,3,0
870379.0,2023-07,3,2,2,1
870379.0,2023-08,3,2,2,0
870379.0,2023-09,2,2,2,0
870379.0,2023-10,2,2,2,0
870381.0,2022-08,1,0,0,0
870381.0,2022-09,1,0,0,0
870381.0,2022-10,1,1,1,1
870381.0,2022-11,2,0,0,0
870381.0,2022-12,1,0,0,0
870381.0,2023-01,1,0,0,0
870381.0,2023-02,1,1,1,0
870381.0,2023-04,2,1,1,0
870381.0,2023-05,1,1,1,0
870381.0,2023-06,3,1,1,1
870381.0,2023-07,3,2,2,0
870381.0,2023-08,3,3,3,0
870381.0,2023-09,2,0,0,0
870381.0,2023-10,2,1,1,0
870385.0,2022-08,1,1,1,0
870385.0,2022-09,1,0,0,0
870385.0,2022-10,1,0,0,0
870385.0,2022-11,3,0,0,0
870385.0,2022-12,1,1,1,0
870385.0,2023-01,1,1,1,0
870385.0,2023-02,2,2,2,0
870385.0,2023-03,1,0,0,0
870385.0,2023-04,2,0,0,0
870385.0,2023-05,1,0,0,0
870385.0,2023-06,1,1,1,1
870385.0,2023-07,3,0,0,0
870385.0,2023-08,3,0,0,0
870385.0,2023-09,1,0,0,0
870385.0,2023-10,1,0,0,0
870449.0,2022-08,1,1,1,0
870449.0,2022-10,2,2,2,1
870449.0,2022-11,3,1,1,0
870449.0,2022-12,2,2,2,1
870449.0,2023-02,1,1,1,1
870449.0,2023-04,1,1,1,1
870449.0,2023-05,2,2,2,2
870449.0,2023-06,4,4,4,2
870449.0,2023-07,3,3,3,1
870449.0,2023-08,3,3,3,3
870449.0,2023-09,2,2,2,1
870449.0,2023-10,2,2,2,0
870639.0,2022-08,1,1,0,0
870639.0,2022-10,1,0,0,0
870639.0,2022-11,3,0,0,0
870639.0,2022-12,1,0,0,0
870639.0,2023-01,1,0,0,0
870639.0,2023-02,2,0,0,0
870639.0,2023-03,1,0,0,0
870639.0,2023-04,2,1,1,0
870639.0,2023-05,1,0,0,0
870639.0,2023-06,1,0,0,0
870639.0,2023-07,1,0,0,0
870701.0,2022-08,1,0,0,0
870701.0,2022-09,1,1,1,0
870701.0,2022-10,1,1,1,0
870701.0,2022-11,3,0,0,0
870701.0,2022-12,1,1,1,0
870701.0,2023-01,1,0,0,0
870701.0,2023-02,2,0,0,0
870701.0,2023-03,1,1,1,0
870701.0,2023-04,2,0,0,0
870701.0,2023-05,1,1,1,0
870701.0,2023-06,4,0,0,0
870701.0,2023-07,1,0,0,0
870701.0,2023-08,1,0,0,0
870701.0,2023-09,1,0,0,0
870701.0,2023-10,1,0,0,0
870761.0,2022-08,1,1,1,0
870761.0,2022-09,1,0,0,0
870761.0,2022-10,1,0,0,0
870761.0,2022-11,3,0,0,0
870761.0,2023-01,1,0,0,0
870761.0,2023-02,1,1,1,0
870761.0,2023-03,1,1,1,0
870761.0,2023-04,2,0,0,0
870761.0,2023-05,1,1,1,0
870761.0,2023-06,4,0,0,0
870761.0,2023-07,1,1,1,0
870761.0,2023-08,1,0,0,0
870761.0,2023-09,1,0,0,0
870761.0,2023-10,1,0,0,0
870969.0,2022-08,1,1,1,1
870969.0,2022-10,1,0,0,0
870969.0,2022-11,3,0,0,0
870969.0,2022-12,1,1,0,0
870969.0,2023-01,1,0,0,0
870969.0,2023-02,2,0,0,0
870969.0,2023-03,1,1,1,0
870969.0,2023-04,2,0,0,0
870969.0,2023-05,1,1,1,0
870969.0,2023-06,4,2,2,1
870969.0,2023-07,3,2,2,0
870969.0,2023-08,3,0,0,0
870969.0,2023-09,2,0,0,0
870969.0,2023-10,2,1,1,0
871107.0,2022-08,1,1,1,0
871107.0,2022-10,1,0,0,0
871107.0,2022-11,3,0,0,0
871107.0,2022-12,1,0,0,0
871107.0,2023-01,1,1,1,0
871107.0,2023-02,1,0,0,0
871107.0,2023-03,1,0,0,0
871107.0,2023-04,2,0,0,0
871107.0,2023-05,1,0,0,0
871107.0,2023-06,1,0,0,0
871107.0,2023-07,1,0,0,0
871107.0,2023-08,1,0,0,0
871221.0,2022-08,1,1,1,0
871221.0,2022-09,1,1,1,0
871221.0,2022-10,1,1,1,0
871221.0,2022-11,3,3,3,0
871221.0,2022-12,1,1,1,0
871221.0,2023-01,1,1,1,0
871221.0,2023-02,2,2,2,0
871221.0,2023-03,1,1,1,0
871221.0,2023-04,2,0,0,0
871221.0,2023-05,1,1,1,0
871221.0,2023-06,3,3,3,3
871221.0,2023-07,3,3,3,1
871221.0,2023-08,3,2,2,0
871221.0,2023-09,2,2,2,1
871221.0,2023-10,2,2,2,0
871399.0,2022-08,1,1,1,0
871399.0,2022-09,1,1,1,0
871399.0,2022-10,1,0,0,0
871399.0,2022-11,3,0,0,0
871399.0,2022-12,1,0,0,0
871399.0,2023-01,1,1,0,0
871399.0,2023-02,2,0,0,0
871399.0,2023-03,1,0,0,0
871399.0,2023-04,1,0,0,0
871399.0,2023-05,1,1,1,0
871399.0,2023-06,1,0,0,0
871399.0,2023-07,1,0,0,0
871399.0,2023-08,3,1,1,0
871399.0,2023-09,2,0,0,0
871399.0,2023-10,1,0,0,0
871847.0,2022-08,1,0,0,0
871847.0,2022-10,1,0,0,0
871847.0,2022-11,3,0,0,0
871847.0,2022-12,1,0,0,0
871847.0,2023-01,1,0,0,0
871847.0,2023-02,2,0,0,0
871847.0,2023-03,1,0,0,0
871847.0,2023-04,1,0,0,0
871847.0,2023-10,1,1,0,0
872011.0,2022-08,1,1,1,0
872011.0,2022-09,1,1,1,0
872011.0,2022-10,1,1,1,0
872011.0,2022-11,3,2,2,0
872011.0,2022-12,1,1,1,0
872011.0,2023-01,1,1,1,0
872011.0,2023-02,2,2,2,0
872011.0,2023-04,2,2,2,0
872011.0,2023-05,1,0,0,0
872011.0,2023-06,4,4,4,1
872011.0,2023-07,3,0,0,0
872011.0,2023-08,1,1,1,0
872011.0,2023-09,2,2,2,1
872011.0,2023-10,2,1,1,0
872081.0,2022-08,1,0,0,0
872081.0,2022-09,1,0,0,0
872081.0,2022-10,1,0,0,0
872081.0,2022-11,3,0,0,0
872081.0,2022-12,1,0,0,0
872081.0,2023-01,1,0,0,0
872081.0,2023-02,2,0,0,0
872081.0,2023-03,1,0,0,0
872081.0,2023-08,1,0,0,0
872081.0,2023-09,1,0,0,0
872081.0,2023-10,1,0,0,0
872111.0,2022-09,1,0,0,0
872111.0,2022-10,1,1,1,0
872111.0,2022-11,3,0,0,0
872111.0,2022-12,1,0,0,0
872111.0,2023-02,2,2,0,0
872111.0,2023-04,1,1,1,0
872111.0,2023-05,2,2,2,0
872111.0,2023-06,4,0,0,0
872111.0,2023-07,1,0,0,0
872111.0,2023-08,1,0,0,0
872111.0,2023-09,1,1,1,1
872111.0,2023-10,1,1,1,0
872197.0,2022-08,1,1,1,0
872197.0,2022-09,1,1,1,0
872197.0,2022-10,1,0,1,0
872197.0,2022-11,3,2,2,0
872197.0,2022-12,1,1,1,0
872197.0,2023-01,1,1,1,1
872197.0,2023-02,1,1,1,0
872197.0,2023-03,1,1,1,0
872197.0,2023-04,2,1,1,0
872197.0,2023-05,1,0,0,0
872197.0,2023-06,1,0,0,0
872197.0,2023-07,1,0,0,0
872197.0,2023-08,1,0,0,0
872327.0,2022-08,1,1,1,0
872327.0,2022-09,1,1,0,0
872327.0,2022-10,1,1,1,0
872327.0,2022-11,3,0,0,0
872327.0,2023-01,1,0,0,0
872327.0,2023-02,2,0,0,0
872327.0,2023-03,1,0,0,0
872327.0,2023-04,2,2,2,0
872327.0,2023-05,1,0,0,0
